WBAN Number|WMO Number|Call Sign|Climate Division Code|Climate Division State Code|Climate Division Station Code|Name|Location|Address|Latitude|Longitude|Ground Height|Station Height|Barometer Height|Time Zone
63807||MWK||||MOUNT AIRY, NC|MOUNT AIRY/SURRY CO ARPT||36.28|-80.33|0|0|0|
63808||OLV||||OLIVE BRANCH, MS|OLIVE BRANCH AIRPORT||34.59|-89.47|0|0|0|
63809||OPN||||THOMASTON, GA|THOMASTON-UPSON CO AIRPORT||35.58|-84.16|0|0|0|
63810||PRG||||PARIS, IL|EDGAR COUNTY AIRPORT||39.42|-87.4|0|0|0|
63811||RHP||||ANDREWS, NC|ANDREWS-MURPHY AIRPORT||35.12|-83.52|0|1697|0|
63812||RUQ||||SALISBURY, NC|ROWAN COUNTY AIRPORT||35.39|-80.31|0|0|0|
63813||RYY||||ATLANTA, GA|COBB CO-MC COLLUM FLD ARPT||34.01|-84.36|0|0|0|
63814||SAR||||SPARTA, IL|SPARTA COMMUNITY-HUNTER FIELD||38.09|-89.42|0|0|0|
63815||SME||||SOMERSET, KY|SOMERSET-PULASKI CO-J.T. WILSO||37.03|-84.37|0|0|0|
63816||SVH||||STATESVILLE, NC|STATESVILLE MUNICIPAL ARPT||35.46|-80.58|0|0|0|
63817||TAZ||||TAYLORVILLE, IL|TAYLORVILLE MINICIPAL ARPT||39.32|-89.2|0|0|0|
63818||TBR||||STATESBORO, GA|STATESBORO-BULLOCK CO ARPT||32.29|-81.44|0|0|0|
63819||TNB||||BOONE, NC|BOONE||36.12|-81.39|0|0|0|
63820||UCY||||UNION CITY, TN|EVERETT-STEWART AIRPORT||36.23|-88.59|0|0|0|
63821||UKF||||NORTH WILKESBORO, NC|WILKES COUNTY AIRPORT||36.13|-81.06|0|0|0|
63822||VDI||||VIDALIA, GA|VIDALIA REGIONAL AIRPORT||32.11|-82.22|0|0|0|
63823||VQQ||||JACKSONVILLE, FL|CECIL FIELD AIRPORT||30.13|-81.53|0|0|0|
63824||VUJ||||ALBEMARLE, NC|STANLEY COUNTY AIRPORT||35.25|-80.09|0|0|0|
63825||TZR||||COLUMBUS, OH|BOLTON FIELD AIRPORT||39.54|-83.08|0|0|0|
63827||6V3||||RICHLANDS, VA|TAZEWELL COUNTY AIRPORT||37.04|-81.47|0|2652|0|
63832||W22||||BUCKHANNON, WV|UPSHUR COUNTY RGNL AIRPORT||39.00|-80.16|0|1635|0|
63833||ALX||||ALEXANDER CITY, AL|THOMAS C RUSSELL FLD ARPT||32.55|-85.58|0|686|0|
63834||27A||||ELBERTON, GA|ELBERT CO-PATZ FLD AIRPORT||34.06|-82.49|0|603|0|
63835||11J||||BLAKELY, GA|EARLY COUNTY AIRPORT||31.24|-84.54|0|214|0|
63836||HQU||||THOMSON, GA|THOMSON-MCDUFFIE CO ARPT||33.32|-82.31|0|498|0|
63839||3A1||||CULLMAN, AL|FOLSOM FIELD AIRPORT||34.16|-86|0|963|0|
63840||CUL||||CARMI, IL|CARMI MINICIPAL AIRPORT||38.05|-88.07|0|388|0|
63841||RSV||||ROBINSON, IL|ROBINSON MUNICIPAL AIRPORT||39.01|-87.39|0|462|0|
63842||DQH||||DOUGLAS, GA|DOUGLAS MUNICIPAL AIRPORT||31.29|-82.52|0|257|0|
63843||EHO||||SHELBY, NC|SHELBY MUNICIPAL AIRPORT||35.16|-81.36|0|847|0|
63844||1A5||||FRANKLIN, NC|MACON COUNTY AIRPORT||35.13|-83.25|0|2020|0|
63846||JYL||||SYLVANIA, GA|Plantation Airpark||32.39|-81.36|0|188|0|
63847||4A9||||FORT PAYNE, AK|Isbell Field Airport||34.29|-85.43|0|877|0|
63848||47A||||CANTON, GA|Cherokee County Airport||34.19|-84.25|0|1219|0|
63851||M30||||METROPLOIS, IL|Metropolis Municipal Airport||37.11|-88.45|0|384|0|
63852||HSA||||BAY ST. LOUIS, MS|Stennis International Airport||30.22|-89.27|0|23|0|
63853||AJG||||MOUNT CARMEL, IL|Mount Carmel Municipal Airport||38.37|-87.44|0|429|0|
63859||MRN||||MORGANTON, NC|Morganton-Lenoir Airport||35.49|-81.37|0|1270|0|
64705||BTP||||BUTLER, PA|BTLR CO/K W SCHOLTER FD AP||40.47|-79.57|0|0|0|
64706||IDI||||INDIANA, PA|INDIANA COUNTY/JIMMY STEWART F||40.38|-79.07|0|0|0|
64707||OXC||||OXFORD, CT|WATERBURY-OXFORD AIRPORT||41.29|-73.08|0|0|0|
64708||PVC||||PROVINCETOWN, MA|PROVINCETOWN MUNI AIRPORT||42.04|-70.13|0|0|0|
64709||SFM||||SANFORD, ME|SANFORD REGIONAL AIRPORT||43.23|-70.43|0|0|0|
64710||SFZ||||PAWTUCKET, RI|NORTH CENTRAL STATE ARPT||41.55|-71.29|0|0|0|
64752||LOM||||PHILADELPHIA, PA|WINGS FIELD AIRPORT||40.08|-75.16|0|302|0|
64753||UKT||||QUAKERTOWN, PA|QUAKERTOWN AIRPORT||40.26|-75.23|0|526|0|
64761||HTO||||EAST HAMPTON, NY|East Hampton Airport||40.58|-72.15|0|56|0|
70701|619670|NKW||||DIEGO GARCIA, IO||NAVAL PACIFIC METEOROLOGY AND*OCEANOGRAPHY DETACHMNET*BOX 10*FPO AP  96464-0010|7.18|.724|8|9|13|Eastern Standard
92802||RRF||||NEW PORT RITCHIE, FL|TAMPA BAY EXECUTIVE|Note Sta De comm 1/11/99, FAA moving site to BENTONVILLE, ALA|28.11|-82.38|41|40|40|
92805||PMP||||POMPANO BEACH, FL|POMPANO BEACH AIRPARK ARPT||26.15|-80.07|20|21|23|
92806||SPG||||ST PETERSBURG, FL|ALBERT WHITTED AIRPORT||27.46|-82.38|6|8|9|
92809||HWO||||HOLLYWOOD, FL|NORTH PERRY AIRPORT||26.00|-80.14|7|9|10|
92813||ISM||||ORLANDO, FL|KISSIMMEE GATEWAY AIRPORT||28.17|-81.26|0|0|0|
92814||SGJ||||ST AUGUSTINE, FL|ST AUGUSTINE AIRPORT||29.58|-81.2|0|0|0|
92815||SUA||||STUART, FL|WITHAM FIELD AIRPORT||27.11|-80.13|0|0|0|
92816||VDF||||TAMPA, FL|VANDENBERG AIRPORT||28.01|-82.21|0|0|0|
92817||VVG||||THE VILLAGES, FL|THE VILLAGES||28.57|-81.58|0|0|0|
93005||DRO||||DURANGO, CO|DURA-LA PLATA CO AIRPORT||37.08|-107.46|6674|6685|6677|
93007||GUC||||GUNNISON, CO|GUNSN-CRSTED BUTTE RGL APT||38.27|-107.02|0|0|0|
93009||LXV||||LEADVILLE, CO|LEADVILLE/LAKE COUNTY APT||39.14|-106.19|9935|9927|9938|
93010|74532|LIC||||LIMON, CO|LIMON MUNICIPAL AIRPORT|NAT'L WEA SER MET OBS*47156 STATE ROAD 71*LIMON, CO.*80828-8908*|39.11|-103.43|5347|5365|5350|
93013||MTJ||||MONTROSE, CO|MONTROSE REGIONAL AIRPORT||38.31|-107.54|5750|5759|5753|
93026||DUG|07|02|2664|DOUGLAS BISBEE, AZ|BISBEE DOUGLAS INTL ARPT||31.28|-109.36|4099|4101|4102|
93027||SJN||||ST JOHNS, AZ|ST JOHNS INDUS AIRPK ARPT||34.31|-109.23|5725|5733|5728|
93033||CNM|07|29|1475|CARLSBAD, NM|CAVERN CITY AIR TRML ARPT||32.20|-104.16|3231|3261|3234|
93035||MRF||||MARFA, TX|MARFA MUNICIPAL AIRPORT||30.22|-104.01|0|0|0|
93037|72466|COS|01|05|1778|COLORADO SPRINGS, CO|CITY OF CO SPRINGS MUNI AP||38.49|-104.43|6180|6170|6183|
